PriceCategory,Prefecture,Municipality,DistrictName,Period,UnitPrice
不動産取引価格情報,福岡県,久留米市,諏訪野町,2023-2Q,412500.0
不動産取引価格情報,福岡県,久留米市,大石町,2023-2Q,379500.0
不動産取引価格情報,福岡県,久留米市,中央町,2023-2Q,1402500.0
不動産取引価格情報,福岡県,久留米市,中央町,2023-2Q,866250.0
成約価格情報,福岡県,直方市,神正町,2023-2Q,377142.85714285716
成約価格情報,福岡県,直方市,須崎町,2023-2Q,427058.82352941175
成約価格情報,福岡県,直方市,大字山部,2023-2Q,801428.5714285715
不動産取引価格情報,福岡県,飯塚市,花瀬,2023-2Q,353571.4285714286
成約価格情報,福岡県,飯塚市,立岩,2023-2Q,1015384.6153846153
成約価格情報,福岡県,飯塚市,立岩,2023-2Q,309692.3076923077
成約価格情報,福岡県,飯塚市,立岩,2023-2Q,1015384.6153846153
成約価格情報,福岡県,飯塚市,西町,2023-2Q,555789.4736842106
不動産取引価格情報,福岡県,飯塚市,立岩,2023-2Q,1012000.0
成約価格情報,福岡県,飯塚市,幸袋,2023-2Q,964615.3846153846
成約価格情報,福岡県,飯塚市,幸袋,2023-2Q,964615.3846153846
成約価格情報,福岡県,飯塚市,幸袋,2023-2Q,964615.3846153846
成約価格情報,福岡県,飯塚市,本町,2023-2Q,779999.9999999999
不動産取引価格情報,福岡県,飯塚市,本町,2023-2Q,858000.0
成約価格情報,福岡県,飯塚市,新立岩,2023-2Q,863076.923076923
成約価格情報,福岡県,柳川市,三橋町今古賀,2023-2Q,1178571.4285714286
成約価格情報,福岡県,柳川市,三橋町今古賀,2023-2Q,1225714.2857142857
成約価格情報,福岡県,筑後市,大字山ノ井,2023-2Q,518571.4285714285
成約価格情報,福岡県,筑後市,大字山ノ井,2023-2Q,621176.4705882352
成約価格情報,福岡県,大川市,大字酒見,2023-2Q,565714.2857142857
成約価格情報,福岡県,中間市,中尾,2023-2Q,387199.99999999994
成約価格情報,福岡県,小郡市,美鈴の杜,2023-2Q,660000.0
成約価格情報,福岡県,小郡市,小郡,2023-2Q,660000.0
成約価格情報,福岡県,小郡市,小郡,2023-2Q,572000.0
成約価格情報,福岡県,小郡市,祇園,2023-2Q,913846.1538461539
成約価格情報,福岡県,小郡市,大保,2023-2Q,696666.6666666666
成約価格情報,福岡県,筑紫野市,二日市北,2023-2Q,747999.9999999999
成約価格情報,福岡県,筑紫野市,大字俗明院,2023-2Q,970588.2352941177
成約価格情報,福岡県,筑紫野市,大字俗明院,2023-2Q,801428.5714285715
成約価格情報,福岡県,筑紫野市,大字俗明院,2023-2Q,660000.0
成約価格情報,福岡県,筑紫野市,二日市北,2023-2Q,1320000.0
成約価格情報,福岡県,筑紫野市,二日市北,2023-2Q,1140000.0
成約価格情報,福岡県,筑紫野市,二日市南,2023-2Q,380769.23076923075
成約価格情報,福岡県,筑紫野市,二日市西,2023-2Q,696666.6666666666
成約価格情報,福岡県,筑紫野市,二日市西,2023-2Q,747999.9999999999
成約価格情報,福岡県,筑紫野市,美しが丘北,2023-2Q,953333.3333333333
成約価格情報,福岡県,筑紫野市,紫,2023-2Q,396000.0
成約価格情報,福岡県,筑紫野市,紫,2023-2Q,536250.0
成約価格情報,福岡県,筑紫野市,紫,2023-2Q,1320000.0
成約価格情報,福岡県,筑紫野市,紫,2023-2Q,754285.7142857143
成約価格情報,福岡県,筑紫野市,大字永岡,2023-2Q,357176.4705882353
成約価格情報,福岡県,筑紫野市,湯町,2023-2Q,627000.0
成約価格情報,福岡県,筑紫野市,湯町,2023-2Q,421384.6153846154
成約価格情報,福岡県,筑紫野市,塔原東,2023-2Q,1408000.0
成約価格情報,福岡県,春日市,昇町,2023-2Q,1155000.0
成約価格情報,福岡県,春日市,昇町,2023-2Q,1173333.3333333333
成約価格情報,福岡県,春日市,大谷,2023-2Q,1099999.9999999998
成約価格情報,福岡県,春日市,上白水,2023-2Q,854117.6470588235
成約価格情報,福岡県,春日市,上白水,2023-2Q,892941.1764705882
成約価格情報,福岡県,春日市,下白水北,2023-2Q,815294.1176470588
成約価格情報,福岡県,春日市,千歳町,2023-2Q,866250.0
成約価格情報,福岡県,春日市,須玖南,2023-2Q,825000.0
成約価格情報,福岡県,春日市,桜ヶ丘,2023-2Q,1155000.0
成約価格情報,福岡県,春日市,桜ヶ丘,2023-2Q,913846.1538461539
成約価格情報,福岡県,春日市,桜ヶ丘,2023-2Q,698823.5294117647
成約価格情報,福岡県,春日市,春日公園,2023-2Q,1063333.3333333333
不動産取引価格情報,福岡県,春日市,弥生,2023-2Q,698823.5294117647
不動産取引価格情報,福岡県,春日市,弥生,2023-2Q,518571.4285714285
不動産取引価格情報,福岡県,春日市,千歳町,2023-2Q,924000.0
不動産取引価格情報,福岡県,春日市,春日公園,2023-2Q,504705.8823529411
成約価格情報,福岡県,春日市,須玖北,2023-2Q,1356666.6666666667
成約価格情報,福岡県,春日市,須玖北,2023-2Q,565714.2857142857
成約価格情報,福岡県,春日市,春日原南町,2023-2Q,1584000.0
成約価格情報,福岡県,春日市,春日原南町,2023-2Q,858000.0
成約価格情報,福岡県,春日市,春日原東町,2023-2Q,1188000.0
成約価格情報,福岡県,春日市,春日原北町,2023-2Q,1523076.923076923
成約価格情報,福岡県,春日市,小倉東,2023-2Q,360000.0
成約価格情報,福岡県,春日市,小倉東,2023-2Q,317625.0
成約価格情報,福岡県,春日市,若葉台東,2023-2Q,1023000.0
成約価格情報,福岡県,春日市,日の出町,2023-2Q,621176.4705882352
成約価格情報,福岡県,春日市,小倉,2023-2Q,833684.2105263157
不動産取引価格情報,福岡県,春日市,小倉,2023-2Q,1508571.4285714286
成約価格情報,福岡県,大野城市,下大利,2023-2Q,1218461.5384615385
成約価格情報,福岡県,大野城市,東大利,2023-2Q,733333.3333333333
成約価格情報,福岡県,大野城市,東大利,2023-2Q,895714.2857142857
成約価格情報,福岡県,大野城市,筒井,2023-2Q,1443750.0
成約価格情報,福岡県,大野城市,筒井,2023-2Q,931764.7058823529
成約価格情報,福岡県,大野城市,白木原,2023-2Q,1650000.0
成約価格情報,福岡県,大野城市,白木原,2023-2Q,747999.9999999999
成約価格情報,福岡県,大野城市,白木原,2023-2Q,1320000.0
成約価格情報,福岡県,大野城市,雑餉隈町,2023-2Q,440000.0
成約価格情報,福岡県,大野城市,瓦田,2023-2Q,1397647.0588235294
成約価格情報,福岡県,大野城市,月の浦,2023-2Q,660000.0
成約価格情報,福岡県,大野城市,中央,2023-2Q,880000.0
成約価格情報,福岡県,大野城市,下大利団地,2023-2Q,274999.99999999994
成約価格情報,福岡県,大野城市,下大利,2023-2Q,880000.0
成約価格情報,福岡県,大野城市,下大利,2023-2Q,698823.5294117647
成約価格情報,福岡県,大野城市,栄町,2023-2Q,1697142.857142857
成約価格情報,福岡県,宗像市,日の里,2023-2Q,198000.0
成約価格情報,福岡県,宗像市,自由ヶ丘,2023-2Q,453750.0
成約価格情報,福岡県,太宰府市,朱雀,2023-2Q,742500.0
成約価格情報,福岡県,太宰府市,宰府,2023-2Q,264000.0
成約価格情報,福岡県,古賀市,花鶴丘,2023-2Q,357499.99999999994
成約価格情報,福岡県,古賀市,花見東,2023-2Q,707142.8571428572
成約価格情報,福岡県,古賀市,花見東,2023-2Q,660000.0
成約価格情報,福岡県,古賀市,今の庄,2023-2Q,701250.0
成約価格情報,福岡県,古賀市,天神,2023-2Q,660000.0
成約価格情報,福岡県,古賀市,天神,2023-2Q,660000.0
成約価格情報,福岡県,福津市,西福間,2023-2Q,1402500.0
成約価格情報,福岡県,福津市,日蒔野,2023-2Q,1173333.3333333333
成約価格情報,福岡県,福津市,中央,2023-2Q,707142.8571428572
成約価格情報,福岡県,福津市,中央,2023-2Q,704000.0
成約価格情報,福岡県,福津市,中央,2023-2Q,660000.0
成約価格情報,福岡県,福津市,中央,2023-2Q,801428.5714285715
成約価格情報,福岡県,福津市,中央,2023-2Q,863076.923076923
成約価格情報,福岡県,糸島市,前原東,2023-2Q,660000.0
成約価格情報,福岡県,糸島市,前原東,2023-2Q,582352.9411764706
成約価格情報,福岡県,糸島市,前原東,2023-2Q,504705.8823529411
成約価格情報,福岡県,糸島市,伊都の杜,2023-2Q,1408000.0
成約価格情報,福岡県,糸島市,二丈吉井,2023-2Q,385000.0
成約価格情報,福岡県,糸島市,前原中央,2023-2Q,582352.9411764706
成約価格情報,福岡県,糸島市,志摩芥屋,2023-2Q,586666.6666666666
成約価格情報,福岡県,糸島市,前原南,2023-2Q,848571.4285714285
成約価格情報,福岡県,那珂川市,松木,2023-2Q,609230.7692307692
成約価格情報,福岡県,那珂川市,松木,2023-2Q,747999.9999999999
成約価格情報,福岡県,那珂川市,松原,2023-2Q,1181052.6315789474
成約価格情報,福岡県,那珂川市,片縄東,2023-2Q,660000.0
成約価格情報,福岡県,那珂川市,仲,2023-2Q,761538.4615384615
成約価格情報,福岡県,粕屋郡篠栗町,大字津波黒,2023-2Q,764210.5263157894
成約価格情報,福岡県,粕屋郡篠栗町,大字高田,2023-2Q,754285.7142857143
成約価格情報,福岡県,粕屋郡志免町,南里,2023-2Q,770000.0
成約価格情報,福岡県,粕屋郡志免町,別府西,2023-2Q,1113750.0
成約価格情報,福岡県,粕屋郡志免町,別府西,2023-2Q,1264999.9999999998
成約価格情報,福岡県,粕屋郡志免町,別府北,2023-2Q,776470.5882352941
成約価格情報,福岡県,粕屋郡須恵町,大字須惠,2023-2Q,572000.0
成約価格情報,福岡県,粕屋郡新宮町,緑ケ浜,2023-2Q,1367142.857142857
成約価格情報,福岡県,粕屋郡新宮町,新宮東,2023-2Q,937894.7368421053
成約価格情報,福岡県,粕屋郡新宮町,美咲,2023-2Q,660000.0
成約価格情報,福岡県,粕屋郡粕屋町,戸原東,2023-2Q,1272857.142857143
成約価格情報,福岡県,粕屋郡粕屋町,戸原東,2023-2Q,1443750.0
成約価格情報,福岡県,粕屋郡粕屋町,戸原東,2023-2Q,924000.0
成約価格情報,福岡県,粕屋郡粕屋町,戸原東,2023-2Q,1113750.0
成約価格情報,福岡県,粕屋郡粕屋町,戸原東,2023-2Q,942857.1428571428
成約価格情報,福岡県,粕屋郡粕屋町,長者原東,2023-2Q,710769.2307692308
成約価格情報,福岡県,遠賀郡芦屋町,大字山鹿,2023-2Q,385000.0
成約価格情報,福岡県,遠賀郡水巻町,梅ノ木団地,2023-2Q,108000.0
不動産取引価格情報,福岡県,北九州市門司区,高田,2023-3Q,1231999.9999999998
成約価格情報,福岡県,北九州市門司区,東港町,2023-3Q,1012000.0
成約価格情報,福岡県,北九州市門司区,東港町,2023-3Q,836000.0
成約価格情報,福岡県,北九州市門司区,西新町,2023-3Q,235125.0
成約価格情報,福岡県,北九州市門司区,新原町,2023-3Q,572000.0
不動産取引価格情報,福岡県,北九州市門司区,柳町,2023-3Q,742500.0
不動産取引価格情報,福岡県,北九州市門司区,新原町,2023-3Q,572000.0
成約価格情報,福岡県,北九州市門司区,東本町,2023-3Q,353571.4285714286
成約価格情報,福岡県,北九州市門司区,原町別院,2023-3Q,868421.0526315788
成約価格情報,福岡県,北九州市門司区,原町別院,2023-3Q,660000.0
成約価格情報,福岡県,北九州市門司区,大里戸ノ上,2023-3Q,192500.0
成約価格情報,福岡県,北九州市門司区,清滝,2023-3Q,330000.0
成約価格情報,福岡県,北九州市門司区,大久保,2023-3Q,148500.0
不動産取引価格情報,福岡県,北九州市門司区,原町別院,2023-3Q,916666.6666666665
不動産取引価格情報,福岡県,北九州市門司区,清滝,2023-3Q,815294.1176470588
不動産取引価格情報,福岡県,北九州市門司区,吉志,2023-3Q,270000.0
不動産取引価格情報,福岡県,北九州市門司区,清見,2023-3Q,549999.9999999999
成約価格情報,福岡県,北九州市門司区,大里東,2023-3Q,486315.78947368416
成約価格情報,福岡県,北九州市門司区,泉ケ丘,2023-3Q,350625.0
成約価格情報,福岡県,北九州市門司区,大里桃山町,2023-3Q,536250.0
不動産取引価格情報,福岡県,北九州市若松区,畠田,2023-3Q,71500.0
不動産取引価格情報,福岡県,北九州市若松区,二島,2023-3Q,421384.6153846154
不動産取引価格情報,福岡県,北九州市若松区,二島,2023-3Q,609230.7692307692
成約価格情報,福岡県,北九州市戸畑区,夜宮,2023-3Q,623333.3333333333
成約価格情報,福岡県,北九州市戸畑区,中本町,2023-3Q,931764.7058823529
不動産取引価格情報,福岡県,北九州市戸畑区,中本町,2023-3Q,990000.0
不動産取引価格情報,福岡県,北九州市戸畑区,天神,2023-3Q,880000.0
成約価格情報,福岡県,北九州市戸畑区,初音町,2023-3Q,489500.0
成約価格情報,福岡県,北九州市戸畑区,中原西,2023-3Q,253846.15384615381
成約価格情報,福岡県,北九州市戸畑区,中原西,2023-3Q,704000.0
成約価格情報,福岡県,北九州市戸畑区,浅生,2023-3Q,282857.14285714284
不動産取引価格情報,福岡県,北九州市戸畑区,一枝,2023-3Q,1231999.9999999998
成約価格情報,福岡県,北九州市戸畑区,新池,2023-3Q,696666.6666666666
不動産取引価格情報,福岡県,北九州市戸畑区,千防,2023-3Q,406153.8461538461
不動産取引価格情報,福岡県,北九州市戸畑区,千防,2023-3Q,612857.1428571428
不動産取引価格情報,福岡県,北九州市戸畑区,新池,2023-3Q,737647.0588235294
成約価格情報,福岡県,北九州市小倉北区,香春口,2023-3Q,937894.7368421053
不動産取引価格情報,福岡県,北九州市小倉北区,井堀,2023-3Q,1188000.0
不動産取引価格情報,福岡県,北九州市小倉北区,井堀,2023-3Q,137499.99999999997
不動産取引価格情報,福岡県,北九州市小倉北区,大手町,2023-3Q,1178571.4285714286
不動産取引価格情報,福岡県,北九州市小倉北区,大手町,2023-3Q,990000.0
不動産取引価格情報,福岡県,北九州市小倉北区,大手町,2023-3Q,416307.6923076923
不動産取引価格情報,福岡県,北九州市小倉北区,大手町,2023-3Q,1242352.9411764704
不動産取引価格情報,福岡県,北九州市小倉北区,片野新町,2023-3Q,504705.8823529411
不動産取引価格情報,福岡県,北九州市小倉北区,金田,2023-3Q,957000.0
不動産取引価格情報,福岡県,北九州市小倉北区,金田,2023-3Q,440000.0
不動産取引価格情報,福岡県,北九州市小倉北区,中井,2023-3Q,1087058.8235294118
不動産取引価格情報,福岡県,北九州市小倉北区,中井,2023-3Q,747999.9999999999
不動産取引価格情報,福岡県,北九州市小倉北区,日明,2023-3Q,150857.14285714287
不動産取引価格情報,福岡県,北九州市小倉北区,日明,2023-3Q,132000.0
不動産取引価格情報,福岡県,北九州市小倉北区,三萩野,2023-3Q,817142.8571428572
不動産取引価格情報,福岡県,北九州市小倉北区,三萩野,2023-3Q,1042105.2631578946
成約価格情報,福岡県,北九州市小倉北区,大手町,2023-3Q,1173333.3333333333
成約価格情報,福岡県,北九州市小倉北区,大手町,2023-3Q,1210000.0
成約価格情報,福岡県,北九州市小倉北区,大手町,2023-3Q,1099999.9999999998
成約価格情報,福岡県,北九州市小倉北区,大手町,2023-3Q,937894.7368421053
成約価格情報,福岡県,北九州市小倉北区,大手町,2023-3Q,1061739.1304347825
成約価格情報,福岡県,北九州市小倉北区,香春口,2023-3Q,1257142.857142857
成約価格情報,福岡県,北九州市小倉北区,黒原,2023-3Q,352000.0
成約価格情報,福岡県,北九州市小倉北区,大門,2023-3Q,165000.0
成約価格情報,福岡県,北九州市小倉北区,中井,2023-3Q,255199.99999999997
成約価格情報,福岡県,北九州市小倉北区,中津口,2023-3Q,285000.0
成約価格情報,福岡県,北九州市小倉北区,馬借,2023-3Q,216857.14285714284
成約価格情報,福岡県,北九州市小倉北区,三萩野,2023-3Q,785714.2857142857
不動産取引価格情報,福岡県,北九州市小倉北区,金鶏町,2023-3Q,761538.4615384615
不動産取引価格情報,福岡県,北九州市小倉北区,篠崎,2023-3Q,202714.2857142857
不動産取引価格情報,福岡県,北九州市小倉北区,下到津,2023-3Q,895714.2857142857
不動産取引価格情報,福岡県,北九州市小倉北区,下到津,2023-3Q,5059999.999999999
成約価格情報,福岡県,北九州市小倉北区,赤坂,2023-3Q,165000.0
成約価格情報,福岡県,北九州市小倉北区,赤坂,2023-3Q,355384.6153846154
成約価格情報,福岡県,北九州市小倉北区,赤坂,2023-3Q,455400.0
成約価格情報,福岡県,北九州市小倉北区,赤坂,2023-3Q,132000.0
成約価格情報,福岡県,北九州市小倉北区,三郎丸,2023-3Q,483999.99999999994
成約価格情報,福岡県,北九州市小倉北区,重住,2023-3Q,880000.0
成約価格情報,福岡県,北九州市小倉北区,下到津,2023-3Q,924000.0
不動産取引価格情報,福岡県,北九州市小倉北区,上到津,2023-3Q,934999.9999999999
不動産取引価格情報,福岡県,北九州市小倉北区,黄金,2023-3Q,220000.0
不動産取引価格情報,福岡県,北九州市小倉北区,城内,2023-3Q,1429999.9999999998
不動産取引価格情報,福岡県,北九州市小倉北区,城内,2023-3Q,1414285.7142857143
成約価格情報,福岡県,北九州市小倉北区,江南町,2023-3Q,409200.0
成約価格情報,福岡県,北九州市小倉北区,城内,2023-3Q,1320000.0
成約価格情報,福岡県,北九州市小倉北区,白萩町,2023-3Q,747999.9999999999
成約価格情報,福岡県,北九州市小倉北区,真鶴,2023-3Q,737647.0588235294
不動産取引価格情報,福岡県,北九州市小倉北区,大田町,2023-3Q,264000.0
不動産取引価格情報,福岡県,北九州市小倉北区,熊本,2023-3Q,609230.7692307692
不動産取引価格情報,福岡県,北九州市小倉北区,熊本,2023-3Q,612857.1428571428
不動産取引価格情報,福岡県,北九州市小倉北区,熊本,2023-3Q,612857.1428571428
不動産取引価格情報,福岡県,北九州市小倉北区,砂津,2023-3Q,924000.0
不動産取引価格情報,福岡県,北九州市小倉北区,大字富野,2023-3Q,259875.0
成約価格情報,福岡県,北九州市小倉北区,朝日ケ丘,2023-3Q,817142.8571428572
成約価格情報,福岡県,北九州市小倉北区,吉野町,2023-3Q,582352.9411764706
不動産取引価格情報,福岡県,北九州市小倉南区,朽網西,2023-3Q,192500.0
不動産取引価格情報,福岡県,北九州市小倉南区,志徳,2023-3Q,558461.5384615384
不動産取引価格情報,福岡県,北九州市小倉南区,守恒,2023-3Q,747999.9999999999
不動産取引価格情報,福岡県,北九州市小倉南区,守恒,2023-3Q,1523076.923076923
成約価格情報,福岡県,北九州市小倉南区,朽網西,2023-3Q,330000.0
成約価格情報,福岡県,北九州市小倉南区,守恒,2023-3Q,1402500.0
成約価格情報,福岡県,北九州市小倉南区,田原新町,2023-3Q,967999.9999999999
成約価格情報,福岡県,北九州市小倉南区,中曽根東,2023-3Q,694736.8421052631
不動産取引価格情報,福岡県,北九州市小倉南区,下曽根新町,2023-3Q,948750.0
不動産取引価格情報,福岡県,北九州市小倉南区,中曽根,2023-3Q,916666.6666666665
不動産取引価格情報,福岡県,北九州市小倉南区,湯川,2023-3Q,268125.0
成約価格情報,福岡県,北九州市小倉南区,田原,2023-3Q,565714.2857142857
成約価格情報,福岡県,北九州市小倉南区,中曽根,2023-3Q,836000.0
成約価格情報,福岡県,北九州市小倉南区,湯川,2023-3Q,577500.0
成約価格情報,福岡県,北九州市小倉南区,重住,2023-3Q,443142.85714285716
成約価格情報,福岡県,北九州市小倉南区,富士見,2023-3Q,815294.1176470588
不動産取引価格情報,福岡県,北九州市八幡東区,枝光,2023-3Q,182769.23076923075
不動産取引価格情報,福岡県,北九州市八幡東区,枝光,2023-3Q,76153.84615384616
不動産取引価格情報,福岡県,北九州市八幡東区,枝光,2023-3Q,299538.4615384615
成約価格情報,福岡県,北九州市八幡東区,祇園原町,2023-3Q,306428.5714285714
成約価格情報,福岡県,北九州市八幡東区,白川町,2023-3Q,258923.07692307694
不動産取引価格情報,福岡県,北九州市八幡東区,桃園,2023-3Q,249857.14285714284
成約価格情報,福岡県,北九州市八幡東区,西本町,2023-3Q,698823.5294117647
成約価格情報,福岡県,北九州市八幡東区,西本町,2023-3Q,565714.2857142857
成約価格情報,福岡県,北九州市八幡東区,桃園,2023-3Q,518571.4285714285
成約価格情報,福岡県,北九州市八幡東区,桃園,2023-3Q,218625.0
成約価格情報,福岡県,北九州市八幡東区,桃園,2023-3Q,892941.1764705882
不動産取引価格情報,福岡県,北九州市八幡東区,中央,2023-3Q,440000.0
成約価格情報,福岡県,北九州市八幡東区,大蔵,2023-3Q,171600.0
成約価格情報,福岡県,北九州市八幡西区,八枝,2023-3Q,618750.0
成約価格情報,福岡県,北九州市八幡西区,別所町,2023-3Q,231000.0
成約価格情報,福岡県,北九州市八幡西区,千代ケ崎,2023-3Q,586666.6666666666
成約価格情報,福岡県,北九州市八幡西区,青山,2023-3Q,528000.0
不動産取引価格情報,福岡県,北九州市八幡西区,別所町,2023-3Q,528000.0
不動産取引価格情報,福岡県,北九州市八幡西区,鉄竜,2023-3Q,513333.3333333333
不動産取引価格情報,福岡県,北九州市八幡西区,青山,2023-3Q,561000.0
成約価格情報,福岡県,北九州市八幡西区,友田,2023-3Q,403333.3333333333
成約価格情報,福岡県,北九州市八幡西区,鉄王,2023-3Q,913846.1538461539
成約価格情報,福岡県,北九州市八幡西区,鉄王,2023-3Q,972631.5789473683
成約価格情報,福岡県,北九州市八幡西区,筒井町,2023-3Q,518571.4285714285
成約価格情報,福岡県,北九州市八幡西区,幸神,2023-3Q,391600.0
成約価格情報,福岡県,北九州市八幡西区,幸神,2023-3Q,235714.2857142857
成約価格情報,福岡県,北九州市八幡西区,市瀬,2023-3Q,483999.99999999994
成約価格情報,福岡県,北九州市八幡西区,穴生,2023-3Q,220000.0
成約価格情報,福岡県,北九州市八幡西区,浅川台,2023-3Q,297000.0
不動産取引価格情報,福岡県,北九州市八幡西区,鉄王,2023-3Q,913846.1538461539
不動産取引価格情報,福岡県,北九州市八幡西区,市瀬,2023-3Q,483999.99999999994
成約価格情報,福岡県,北九州市八幡西区,則松東,2023-3Q,431538.4615384615
成約価格情報,福岡県,北九州市八幡西区,茶売町,2023-3Q,89571.42857142857
成約価格情報,福岡県,北九州市八幡西区,京良城町,2023-3Q,45157.89473684211
成約価格情報,福岡県,北九州市八幡西区,岡田町,2023-3Q,119999.99999999999
不動産取引価格情報,福岡県,北九州市八幡西区,山寺町,2023-3Q,495000.0
不動産取引価格情報,福岡県,北九州市八幡西区,茶売町,2023-3Q,76999.99999999999
不動産取引価格情報,福岡県,北九州市八幡西区,岡田町,2023-3Q,848571.4285714285
不動産取引価格情報,福岡県,北九州市八幡西区,岡田町,2023-3Q,90000.0
成約価格情報,福岡県,北九州市八幡西区,若葉,2023-3Q,549999.9999999999
成約価格情報,福岡県,北九州市八幡西区,鷹の巣,2023-3Q,290400.0
成約価格情報,福岡県,北九州市八幡西区,瀬板,2023-3Q,306428.5714285714
成約価格情報,福岡県,北九州市八幡西区,陣原,2023-3Q,259285.71428571426
成約価格情報,福岡県,北九州市八幡西区,陣原,2023-3Q,101538.46153846153
成約価格情報,福岡県,北九州市八幡西区,陣原,2023-3Q,990000.0
成約価格情報,福岡県,北九州市八幡西区,熊西,2023-3Q,825000.0
成約価格情報,福岡県,北九州市八幡西区,折尾,2023-3Q,615999.9999999999
不動産取引価格情報,福岡県,北九州市八幡西区,若葉,2023-3Q,609230.7692307692
不動産取引価格情報,福岡県,北九州市八幡西区,若葉,2023-3Q,558461.5384615384
不動産取引価格情報,福岡県,北九州市八幡西区,鷹の巣,2023-3Q,290400.0
不動産取引価格情報,福岡県,北九州市八幡西区,鷹の巣,2023-3Q,145200.0
不動産取引価格情報,福岡県,北九州市八幡西区,陣原,2023-3Q,418000.0
不動産取引価格情報,福岡県,北九州市八幡西区,陣原,2023-3Q,990000.0
不動産取引価格情報,福岡県,北九州市八幡西区,黒崎,2023-3Q,22440.0
不動産取引価格情報,福岡県,北九州市八幡西区,紅梅,2023-3Q,88000.0
成約価格情報,福岡県,福岡市東区,千早,2023-3Q,570000.0
成約価格情報,福岡県,福岡市東区,千早,2023-3Q,720000.0
成約価格情報,福岡県,福岡市東区,千早,2023-3Q,2024000.0
成約価格情報,福岡県,福岡市東区,香住ヶ丘,2023-3Q,403333.3333333333
成約価格情報,福岡県,福岡市東区,香住ヶ丘,2023-3Q,1136666.6666666665
成約価格情報,福岡県,福岡市東区,香椎,2023-3Q,1225714.2857142857
成約価格情報,福岡県,福岡市東区,青葉,2023-3Q,479999.99999999994
成約価格情報,福岡県,福岡市東区,香椎照葉,2023-3Q,1099999.9999999998
成約価格情報,福岡県,福岡市東区,千早,2023-3Q,710769.2307692308
成約価格情報,福岡県,福岡市東区,千早,2023-3Q,916666.6666666665
不動産取引価格情報,福岡県,福岡市東区,香椎照葉,2023-3Q,1363999.9999999998
不動産取引価格情報,福岡県,福岡市東区,香椎照葉,2023-3Q,1089000.0
不動産取引価格情報,福岡県,福岡市東区,若宮,2023-3Q,1125882.3529411764
不動産取引価格情報,福岡県,福岡市東区,奈多,2023-3Q,660000.0
不動産取引価格情報,福岡県,福岡市東区,唐原,2023-3Q,990000.0
不動産取引価格情報,福岡県,福岡市東区,香住ヶ丘,2023-3Q,1015384.6153846153
不動産取引価格情報,福岡県,福岡市東区,香住ヶ丘,2023-3Q,1048235.294117647
不動産取引価格情報,福岡県,福岡市東区,香住ヶ丘,2023-3Q,1203529.411764706
不動産取引価格情報,福岡県,福岡市東区,香住ヶ丘,2023-3Q,403333.3333333333
不動産取引価格情報,福岡県,福岡市東区,若宮,2023-3Q,1584000.0
成約価格情報,福岡県,福岡市東区,舞松原,2023-3Q,726000.0
成約価格情報,福岡県,福岡市東区,馬出,2023-3Q,1419000.0
成約価格情報,福岡県,福岡市東区,馬出,2023-3Q,1414285.7142857143
成約価格情報,福岡県,福岡市東区,馬出,2023-3Q,1375000.0
成約価格情報,福岡県,福岡市東区,馬出,2023-3Q,765600.0
成約価格情報,福岡県,福岡市東区,馬出,2023-3Q,1231999.9999999998
成約価格情報,福岡県,福岡市東区,馬出,2023-3Q,1281176.4705882352
成約価格情報,福岡県,福岡市東区,馬出,2023-3Q,1980000.0
成約価格情報,福岡県,福岡市東区,箱崎,2023-3Q,1155000.0
成約価格情報,福岡県,福岡市東区,箱崎,2023-3Q,1591764.705882353
成約価格情報,福岡県,福岡市東区,箱崎,2023-3Q,764210.5263157894
成約価格情報,福岡県,福岡市東区,箱崎,2023-3Q,924000.0
成約価格情報,福岡県,福岡市東区,箱崎,2023-3Q,848571.4285714285
成約価格情報,福岡県,福岡市東区,箱崎,2023-3Q,1188000.0
成約価格情報,福岡県,福岡市東区,箱崎,2023-3Q,1935999.9999999998
成約価格情報,福岡県,福岡市東区,箱崎,2023-3Q,990000.0
成約価格情報,福岡県,福岡市東区,箱崎,2023-3Q,2081538.4615384613
成約価格情報,福岡県,福岡市東区,香椎浜,2023-3Q,1613333.3333333333
成約価格情報,福岡県,福岡市東区,香椎浜,2023-3Q,1250526.3157894737
成約価格情報,福岡県,福岡市東区,香椎浜,2023-3Q,1320000.0
成約価格情報,福岡県,福岡市東区,香椎浜,2023-3Q,1672000.0
成約価格情報,福岡県,福岡市東区,香椎浜,2023-3Q,1393333.3333333333
成約価格情報,福岡県,福岡市東区,香椎駅東,2023-3Q,448800.0
不動産取引価格情報,福岡県,福岡市東区,馬出,2023-3Q,1526250.0
不動産取引価格情報,福岡県,福岡市東区,馬出,2023-3Q,2475000.0
不動産取引価格情報,福岡県,福岡市東区,馬出,2023-3Q,2310000.0
不動産取引価格情報,福岡県,福岡市東区,馬出,2023-3Q,1815000.0
不動産取引価格情報,福岡県,福岡市東区,馬出,2023-3Q,1499999.9999999998
不動産取引価格情報,福岡県,福岡市東区,馬出,2023-3Q,1584000.0
不動産取引価格情報,福岡県,福岡市東区,馬出,2023-3Q,1600500.0
不動産取引価格情報,福岡県,福岡市東区,箱崎,2023-3Q,1320000.0
不動産取引価格情報,福岡県,福岡市東区,箱崎,2023-3Q,612857.1428571428
不動産取引価格情報,福岡県,福岡市東区,箱崎,2023-3Q,801428.5714285715
